Time Stamp,X_Acc,Y_Acc,Z_Acc,X_Orient,Y_Orient,Z_Orient
'04-Oct-2021 17:46:16.934',-0.421387,-8.647858,6.009445,-4.951363,58.125798,-0.253352
'04-Oct-2021 17:46:16.943',-0.593765,-8.638275,6.028595,-5.010296,57.966552,-0.549434
'04-Oct-2021 17:46:16.952',-0.718262,-8.604767,5.899307,-5.104683,57.802935,-0.896747
'04-Oct-2021 17:46:16.961',-0.699112,-8.53772,5.861008,-5.215249,57.641783,-1.280231
'04-Oct-2021 17:46:16.970',-0.737411,-8.485046,5.995087,-5.349214,57.483494,-1.67643
'04-Oct-2021 17:46:16.979',-0.723053,-8.51857,5.966354,-5.479951,57.330299,-2.062828
'04-Oct-2021 17:46:16.988',-0.622498,-8.580826,5.937622,-5.612434,57.182023,-2.430917
'04-Oct-2021 17:46:16.997',-0.55545,-8.667007,6.124374,-5.730415,57.032746,-2.779519
'04-Oct-2021 17:46:17.006',-0.498001,-8.667007,6.181824,-5.882088,56.874094,-3.096445
'04-Oct-2021 17:46:17.015',-0.459686,-8.628708,6.263229,-6.055479,56.704586,-3.384537
'04-Oct-2021 17:46:17.024',-0.507568,-8.542511,6.253662,-6.261882,56.52684,-3.643167
'04-Oct-2021 17:46:17.033',-0.569824,-8.418015,6.167465,-6.504496,56.35043,-3.861603
'04-Oct-2021 17:46:17.042',-0.603333,-8.32225,6.090851,-6.786849,56.18446,-4.020127
'04-Oct-2021 17:46:17.051',-0.588974,-8.259995,6.028595,-7.115674,56.032123,-4.104916
'04-Oct-2021 17:46:17.060',-0.49321,-8.212112,6.071701,-7.460223,55.89697,-4.117079
'04-Oct-2021 17:46:17.069',-0.392654,-8.159439,6.167465,-7.819785,55.779174,-4.066066
'04-Oct-2021 17:46:17.078',-0.349548,-8.188171,6.382935,-8.186534,55.669102,-3.966854
'04-Oct-2021 17:46:17.087',-0.311249,-8.288727,6.655884,-8.551046,55.552582,-3.837368
'04-Oct-2021 17:46:17.096',-0.33519,-8.489838,6.909668,-8.930308,55.411948,-3.695632
'04-Oct-2021 17:46:17.105',-0.478836,-8.571243,6.943192,-9.320093,55.236573,-3.549313
'04-Oct-2021 17:46:17.114',-0.560242,-8.504211,6.885727,-9.739206,55.033655,-3.384865
'04-Oct-2021 17:46:17.123',-0.579391,-8.365341,6.785172,-10.175355,54.809922,-3.18973
'04-Oct-2021 17:46:17.132',-0.560242,-8.188171,6.665451,-10.636026,54.57107,-2.966411
'04-Oct-2021 17:46:17.141',-0.617706,-8.101974,6.588837,-11.097567,54.331136,-2.720884
'04-Oct-2021 17:46:17.150',-0.689529,-8.092407,6.584061,-11.575663,54.101167,-2.457869
'04-Oct-2021 17:46:17.159',-0.775726,-8.078033,6.694183,-12.074139,53.879493,-2.183402
'04-Oct-2021 17:46:17.168',-0.837967,-8.12114,6.900085,-12.585908,53.660609,-1.919562
'04-Oct-2021 17:46:17.177',-0.876282,-8.149857,7.067688,-13.110766,53.434329,-1.703014
'04-Oct-2021 17:46:17.186',-0.933731,-8.207321,7.249649,-13.655,53.192332,-1.558274
'04-Oct-2021 17:46:17.195',-0.972046,-8.293518,7.383713,-14.209065,52.927081,-1.474017
'04-Oct-2021 17:46:17.204',-1.005569,-8.432373,7.570465,-14.782474,52.63841,-1.410599
'04-Oct-2021 17:46:17.213',-0.943314,-8.571243,7.728485,-15.355297,52.325803,-1.326058
'04-Oct-2021 17:46:17.222',-0.900223,-8.652649,7.656662,-15.954583,51.988238,-1.212096
'04-Oct-2021 17:46:17.231',-0.938522,-8.547302,7.618347,-16.567124,51.628799,-1.088609
'04-Oct-2021 17:46:17.240',-1.010361,-8.331818,7.685394,-17.218121,51.251161,-0.976972
'04-Oct-2021 17:46:17.249',-1.058243,-8.034943,7.685394,-17.902788,50.861465,-0.889796
'04-Oct-2021 17:46:17.258',-1.106125,-7.838623,7.671021,-18.631603,50.462394,-0.822984
'04-Oct-2021 17:46:17.267',-1.106125,-7.766785,7.714111,-19.400416,50.054734,-0.749491
'04-Oct-2021 17:46:17.276',-1.091751,-7.838623,7.805099,-20.194095,49.634189,-0.646298
'04-Oct-2021 17:46:17.285',-1.096542,-7.982269,7.920013,-21.018131,49.197566,-0.511359
'04-Oct-2021 17:46:17.294',-1.110916,-8.097183,8.00621,-21.861856,48.742006,-0.375077
'04-Oct-2021 17:46:17.303',-1.22583,-8.173798,8.001419,-22.731512,48.261379,-0.273469
'04-Oct-2021 17:46:17.312',-1.431732,-8.145081,7.953537,-23.623905,47.752868,-0.213949
'04-Oct-2021 17:46:17.321',-1.522705,-7.987061,7.838623,-24.549809,47.219017,-0.17781
'04-Oct-2021 17:46:17.330',-1.470047,-7.86734,7.709335,-25.501553,46.670027,-0.141831
'04-Oct-2021 17:46:17.339',-1.527496,-7.824249,7.651871,-26.480512,46.117167,-0.09045
'04-Oct-2021 17:46:17.348',-1.714249,-7.723694,7.594406,-27.488622,45.554838,-0.019126
'04-Oct-2021 17:46:17.357',-1.73819,-7.680603,7.704544,-28.539942,44.979596,0.055678
'04-Oct-2021 17:46:17.366',-1.656784,-7.656662,7.814667,-29.629948,44.386824,0.110878
'04-Oct-2021 17:46:17.375',-1.599319,-7.699753,7.84819,-30.744409,43.777835,0.124539
'04-Oct-2021 17:46:17.384',-1.608902,-7.766785,7.824249,-31.887189,43.152773,0.117005
'04-Oct-2021 17:46:17.393',-1.690308,-7.714111,7.618347,-33.039329,42.516234,0.11439
'04-Oct-2021 17:46:17.402',-1.757339,-7.666229,7.623138,-34.210925,41.873062,0.108454
'04-Oct-2021 17:46:17.411',-1.862686,-7.589615,7.46991,-35.407117,41.223556,0.107727
'04-Oct-2021 17:46:17.420',-1.987183,-7.594406,7.412445,-36.631817,40.579342,0.105247
'04-Oct-2021 17:46:17.429',-2.121262,-7.666229,7.45076,-37.894398,39.936833,0.077194
'04-Oct-2021 17:46:17.438',-2.217026,-7.709335,7.522583,-39.21854,39.284386,0.003125
'04-Oct-2021 17:46:17.447',-2.164352,-7.709335,7.479492,-40.569217,38.616882,-0.113903
'04-Oct-2021 17:46:17.456',-2.035065,-7.723694,7.46991,-41.958576,37.936366,-0.241322
'04-Oct-2021 17:46:17.465',-1.814804,-7.709335,7.402878,-43.358601,37.249922,-0.352154
'04-Oct-2021 17:46:17.474',-1.632843,-7.642288,7.340622,-44.764742,36.571661,-0.427664
'04-Oct-2021 17:46:17.483',-1.493988,-7.618347,7.321472,-46.150475,35.902285,-0.450577
'04-Oct-2021 17:46:17.492',-1.431732,-7.536942,7.302322,-47.533783,35.237325,-0.416774
'04-Oct-2021 17:46:17.501',-1.470047,-7.431595,7.268799,-48.889271,34.583966,-0.334807
'04-Oct-2021 17:46:17.510',-1.628052,-7.29274,7.254425,-50.261583,33.938868,-0.198593
'04-Oct-2021 17:46:17.519',-1.757339,-7.13472,7.216125,-51.631234,33.299966,-0.00818
'04-Oct-2021 17:46:17.528',-1.814804,-7.010223,7.331039,-53.02839,32.665038,0.221588
'04-Oct-2021 17:46:17.537',-1.862686,-6.952759,7.436386,-54.432793,32.033246,0.474477
'04-Oct-2021 17:46:17.546',-1.920151,-7.024582,7.565674,-55.868086,31.403591,0.742145
'04-Oct-2021 17:46:17.555',-1.963242,-7.129929,7.60878,-57.303382,30.77313,1.015028
'04-Oct-2021 17:46:17.564',-1.920151,-7.182602,7.613556,-58.750248,30.141512,1.27511
'04-Oct-2021 17:46:17.573',-1.89621,-7.144302,7.560883,-60.191452,29.51195,1.523676
'04-Oct-2021 17:46:17.582',-1.838745,-6.95755,7.536942,-61.621844,28.886192,1.772924
'04-Oct-2021 17:46:17.591',-1.766922,-6.713348,7.513,-63.041362,28.264487,2.026863
'04-Oct-2021 17:46:17.599',-1.771713,-6.507446,7.503433,-64.460757,27.654652,2.283331
'04-Oct-2021 17:46:17.609',-1.838745,-6.344635,7.575256,-65.8593,27.062369,2.539506
'04-Oct-2021 17:46:17.618',-1.95845,-6.234497,7.752426,-67.275007,26.4849,2.793532
'04-Oct-2021 17:46:17.627',-2.001556,-6.248871,7.929596,-68.704579,25.913849,3.044753
'04-Oct-2021 17:46:17.636',-2.011124,-6.330276,8.068466,-70.174409,25.341373,3.296998
'04-Oct-2021 17:46:17.645',-1.987183,-6.397308,8.288727,-71.659599,24.763382,3.546022
'04-Oct-2021 17:46:17.654',-1.901001,-6.406891,8.446747,-73.165348,24.171718,3.785664
'04-Oct-2021 17:46:17.663',-1.819595,-6.382935,8.504211,-74.666119,23.564953,4.023004
'04-Oct-2021 17:46:17.672',-1.728607,-6.253662,8.418015,-76.182694,22.945358,4.268218
'04-Oct-2021 17:46:17.681',-1.642426,-6.062119,8.374924,-77.650481,22.31631,4.522319
'04-Oct-2021 17:46:17.690',-1.565811,-5.837067,8.192963,-79.100571,21.682929,4.78066
'04-Oct-2021 17:46:17.699',-1.589752,-5.59285,8.030151,-80.520554,21.058066,5.038334
'04-Oct-2021 17:46:17.708',-1.618484,-5.468353,7.967911,-81.93889,20.454926,5.291351
'04-Oct-2021 17:46:17.717',-1.599319,-5.367798,7.967911,-83.352985,19.879716,5.537998
'04-Oct-2021 17:46:17.726',-1.498764,-5.310333,8.092407,-84.785904,19.321178,5.771146
'04-Oct-2021 17:46:17.735',-1.479614,-5.25766,8.216904,-86.217191,18.757378,5.992417
'04-Oct-2021 17:46:17.744',-1.470047,-5.181046,8.255203,-87.663326,18.182507,6.203879
'04-Oct-2021 17:46:17.753',-1.441315,-5.104431,8.250412,-89.105514,17.593912,6.406268
'04-Oct-2021 17:46:17.762',-1.388641,-5.01825,8.279144,-90.555051,16.999574,6.603339
'04-Oct-2021 17:46:17.771',-1.403,-4.960785,8.32225,-91.966366,16.41329,6.808012
'04-Oct-2021 17:46:17.780',-1.479614,-4.927261,8.36055,-93.381554,15.84483,7.041847
'04-Oct-2021 17:46:17.789',-1.570602,-4.855438,8.413223,-94.768028,15.293256,7.32749
'04-Oct-2021 17:46:17.798',-1.656784,-4.754883,8.504211,-96.176932,14.755374,7.676436
'04-Oct-2021 17:46:17.807',-1.69989,-4.620804,8.394073,-97.573842,14.227995,8.082212
'04-Oct-2021 17:46:17.816',-1.73819,-4.520248,8.279144,-98.995252,13.713939,8.512447
'04-Oct-2021 17:46:17.825',-1.776505,-4.390961,8.350983,-100.403856,13.200139,8.919815
'04-Oct-2021 17:46:17.834',-1.814804,-4.232956,8.317459,-101.822213,12.680223,9.250661
'04-Oct-2021 17:46:17.843',-1.757339,-4.146759,8.12114,-103.220722,12.167484,9.450809
'04-Oct-2021 17:46:17.852',-1.647217,-4.060562,8.135498,-104.620241,11.671429,9.490268
'04-Oct-2021 17:46:17.861',-1.503555,-3.998322,8.212112,-106.000595,11.195229,9.386866
'04-Oct-2021 17:46:17.870',-1.345535,-3.964798,8.169022,-107.40176,10.745922,9.1905
'04-Oct-2021 17:46:17.879',-1.177948,-3.869034,8.231262,-108.75491,10.322415,8.946318
'04-Oct-2021 17:46:17.888',-1.024719,-3.787628,8.226471,-110.109801,9.920267,8.681637
'04-Oct-2021 17:46:17.897',-0.900223,-3.667923,8.259995,-111.441175,9.53357,8.412635
'04-Oct-2021 17:46:17.906',-0.818817,-3.576935,8.298309,-112.774012,9.156087,8.157097
'04-Oct-2021 17:46:17.915',-0.746994,-3.50032,8.327026,-114.074937,8.788402,7.928653
'04-Oct-2021 17:46:17.924',-0.746994,-3.452438,8.32225,-115.357046,8.430634,7.738676
'04-Oct-2021 17:46:17.933',-0.742203,-3.385406,8.264786,-116.637802,8.086215,7.584572
'04-Oct-2021 17:46:17.942',-0.746994,-3.361465,8.264786,-117.91323,7.765146,7.452691
'04-Oct-2021 17:46:17.951',-0.718262,-3.3423,8.269577,-119.150656,7.466653,7.316341
'04-Oct-2021 17:46:17.960',-0.694321,-3.337524,8.269577,-120.367563,7.187834,7.149862
'04-Oct-2021 17:46:17.969',-0.665588,-3.337524,8.3797,-121.589061,6.934263,6.944765
'04-Oct-2021 17:46:17.978',-0.617706,-3.294418,8.552094,-122.799138,6.702699,6.710501
'04-Oct-2021 17:46:17.987',-0.521942,-3.217804,8.542511,-123.958398,6.477584,6.463677
'04-Oct-2021 17:46:17.996',-0.402222,-3.088516,8.532928,-125.122399,6.250591,6.219694
'04-Oct-2021 17:46:18.005',-0.258575,-2.916138,8.475479,-126.21176,6.025288,5.986913
'04-Oct-2021 17:46:18.014',-0.143646,-2.777267,8.3414,-127.261246,5.809499,5.764478
'04-Oct-2021 17:46:18.023',-0.076614,-2.59053,8.279144,-128.28882,5.612036,5.544365
'04-Oct-2021 17:46:18.032',-0.038315,-2.427719,8.312668,-129.266876,5.438106,5.31919
'04-Oct-2021 17:46:18.041',-0.009583,-2.317581,8.365341,-130.228212,5.289919,5.087413
'04-Oct-2021 17:46:18.050',-0.023941,-2.279282,8.480255,-131.156421,5.165446,4.853239
'04-Oct-2021 17:46:18.059',-0.062256,-2.298431,8.571243,-132.113453,5.056428,4.629003
'04-Oct-2021 17:46:18.068',-0.081406,-2.269699,8.580826,-133.014082,4.960277,4.430798
'04-Oct-2021 17:46:18.077',-0.076614,-2.2314,8.638275,-133.942796,4.881629,4.274616
'04-Oct-2021 17:46:18.086',-0.057465,-2.140411,8.71489,-134.820585,4.817168,4.170472
'04-Oct-2021 17:46:18.095',0,-2.121262,8.781937,-135.718768,4.76145,4.115338
'04-Oct-2021 17:46:18.104',-0.009583,-2.078171,8.87291,-136.554306,4.711137,4.102776
'04-Oct-2021 17:46:18.113',-0.023941,-2.059021,8.925583,-137.39808,4.671551,4.122048
'04-Oct-2021 17:46:18.122',-0.081406,-2.035065,8.954315,-138.185778,4.646514,4.167553
'04-Oct-2021 17:46:18.131',-0.220261,-2.030289,9.002197,-138.979856,4.638822,4.242242
'04-Oct-2021 17:46:18.140',-0.387863,-2.006348,8.987839,-139.728294,4.646525,4.350547
'04-Oct-2021 17:46:18.149',-0.550659,-1.982407,8.944733,-140.505379,4.666812,4.491102
'04-Oct-2021 17:46:18.158',-0.699112,-1.905777,8.954315,-141.25017,4.697178,4.653668
'04-Oct-2021 17:46:18.167',-0.73262,-1.824387,8.944733,-142.053632,4.731968,4.819251
'04-Oct-2021 17:46:18.176',-0.699112,-1.757339,9.006989,-142.817835,4.765355,4.962571
'04-Oct-2021 17:46:18.185',-0.65123,-1.71904,9.141068,-143.644315,4.796927,5.061825
'04-Oct-2021 17:46:18.194',-0.675171,-1.776505,9.308655,-144.400144,4.823982,5.10071
'04-Oct-2021 17:46:18.203',-0.708679,-1.829163,9.414001,-145.176641,4.84435,5.070879
'04-Oct-2021 17:46:18.212',-0.814026,-1.924942,9.514557,-145.885669,4.853348,4.977754
'04-Oct-2021 17:46:18.221',-0.87149,-1.881836,9.58638,-146.608699,4.847786,4.84143
'04-Oct-2021 17:46:18.230',-0.914581,-1.853119,9.524139,-147.271187,4.831555,4.684733
'04-Oct-2021 17:46:18.239',-0.89064,-1.795654,9.504974,-147.96803,4.810125,4.527175
'04-Oct-2021 17:46:18.248',-0.818817,-1.766922,9.54808,-148.617389,4.784667,4.382678
'04-Oct-2021 17:46:18.257',-0.67038,-1.73819,9.476257,-149.317525,4.75317,4.255489
'04-Oct-2021 17:46:18.266',-0.464478,-1.714249,9.519348,-149.971679,4.71969,4.140257
'04-Oct-2021 17:46:18.275',-0.277725,-1.704666,9.504974,-150.658837,4.68494,4.02136
'04-Oct-2021 17:46:18.284',-0.090973,-1.71904,9.500198,-151.280002,4.647676,3.882017
'04-Oct-2021 17:46:18.293',0.062256,-1.69989,9.42836,-151.927518,4.604026,3.714313
'04-Oct-2021 17:46:18.302',0.186752,-1.632843,9.404419,-152.483591,4.56027,3.520436
'04-Oct-2021 17:46:18.311',0.301666,-1.594543,9.399643,-153.049977,4.520149,3.314936
'04-Oct-2021 17:46:18.320',0.383072,-1.584961,9.399643,-153.536505,4.480096,3.119275
'04-Oct-2021 17:46:18.329',0.454895,-1.599319,9.466675,-154.035546,4.442493,2.962912
'04-Oct-2021 17:46:18.338',0.450104,-1.589752,9.600754,-154.463307,4.411639,2.875266
'04-Oct-2021 17:46:18.347',0.430954,-1.618484,9.677368,-154.902202,4.381276,2.881024
'04-Oct-2021 17:46:18.356',0.325607,-1.613693,9.696518,-155.283695,4.34526,2.994168
'04-Oct-2021 17:46:18.365',0.167587,-1.599319,9.715668,-155.685215,4.302457,3.215558
'04-Oct-2021 17:46:18.374',-0.009583,-1.479614,9.653427,-156.024757,4.255621,3.523509
'04-Oct-2021 17:46:18.383',-0.19632,-1.3647,9.629486,-156.386019,4.206859,3.879645
'04-Oct-2021 17:46:18.392',-0.33519,-1.297653,9.58638,-156.676767,4.156713,4.237918
'04-Oct-2021 17:46:18.401',-0.421387,-1.230621,9.500198,-156.99892,4.102377,4.557054
'04-Oct-2021 17:46:18.410',-0.521942,-1.197098,9.500198,-157.251049,4.044718,4.808157
'04-Oct-2021 17:46:18.419',-0.617706,-1.134857,9.466675,-157.545239,3.982823,4.980016
'04-Oct-2021 17:46:18.428',-0.723053,-1.125275,9.481033,-157.774173,3.918293,5.082621
'04-Oct-2021 17:46:18.437',-0.818817,-1.125275,9.500198,-158.037996,3.854143,5.138009
'04-Oct-2021 17:46:18.446',-0.919373,-1.096542,9.557648,-158.251057,3.788582,5.170549
'04-Oct-2021 17:46:18.455',-1.02951,-1.077393,9.629486,-158.514224,3.723354,5.195625
'04-Oct-2021 17:46:18.464',-1.058243,-1.034302,9.643845,-158.721971,3.66317,5.216478
'04-Oct-2021 17:46:18.473',-1.000778,-1.000778,9.643845,-158.974634,3.610041,5.223194
'04-Oct-2021 17:46:18.482',-0.895432,-0.962463,9.60553,-159.172163,3.561152,5.199274
'04-Oct-2021 17:46:18.491',-0.770935,-0.89064,9.624695,-159.37853,3.513851,5.131237
'04-Oct-2021 17:46:18.500',-0.71347,-0.900223,9.672577,-159.548561,3.46501,5.02214
'04-Oct-2021 17:46:18.509',-0.708679,-0.962463,9.682144,-159.758507,3.417102,4.894044
'04-Oct-2021 17:46:18.518',-0.71347,-0.991196,9.691727,-159.910247,3.371795,4.773335
'04-Oct-2021 17:46:18.527',-0.67038,-0.986404,9.734818,-160.097189,3.32718,4.684477
'04-Oct-2021 17:46:18.536',-0.588974,-0.957687,9.730042,-160.245049,3.283567,4.637914
'04-Oct-2021 17:46:18.545',-0.536301,-0.895432,9.734818,-160.423139,3.236147,4.63402
'04-Oct-2021 17:46:18.554',-0.51236,-0.87149,9.648636,-160.554047,3.186346,4.665214
'04-Oct-2021 17:46:18.563',-0.617706,-0.89064,9.60553,-160.71834,3.139197,4.720944
'04-Oct-2021 17:46:18.572',-0.708679,-0.943314,9.58638,-160.827869,3.098584,4.790352
'04-Oct-2021 17:46:18.581',-0.785294,-0.952896,9.533707,-160.928013,3.064022,4.862275
'04-Oct-2021 17:46:18.590',-0.852341,-0.933731,9.54808,-161.072963,3.03951,4.929849
'04-Oct-2021 17:46:18.599',-0.861908,-0.919373,9.572021,-161.197054,3.027203,4.987469
'04-Oct-2021 17:46:18.608',-0.905014,-0.962463,9.662994,-161.282104,3.020055,5.033467
'04-Oct-2021 17:46:18.617',-0.948105,-0.991196,9.691727,-161.419582,3.010283,5.070416
'04-Oct-2021 17:46:18.626',-0.972046,-1.043869,9.753983,-161.49735,3.042805,5.112177
'04-Oct-2021 17:46:18.635',-1.000778,-1.115692,9.758759,-161.680891,3.08289,5.153902
'04-Oct-2021 17:46:18.644',-1.058243,-1.139633,9.797073,-161.738401,3.121987,5.195546
'04-Oct-2021 17:46:18.653',-1.110916,-1.173157,9.797073,-161.785216,3.105681,5.213062
'04-Oct-2021 17:46:18.662',-1.168365,-1.177948,9.830597,-161.908063,3.084717,5.219068
'04-Oct-2021 17:46:18.671',-1.182739,-1.177948,9.801865,-161.950766,3.062008,5.215692
'04-Oct-2021 17:46:18.680',-1.134857,-1.163589,9.816223,-162.082493,3.037484,5.207181
'04-Oct-2021 17:46:18.689',-1.077393,-1.106125,9.792282,-162.125878,3.0138,5.196343
'04-Oct-2021 17:46:18.698',-0.995987,-1.082184,9.773132,-162.264203,2.994743,5.183978
'04-Oct-2021 17:46:18.707',-0.943314,-1.04866,9.782715,-162.285213,2.976578,5.167399
'04-Oct-2021 17:46:18.716',-0.852341,-1.019928,9.773132,-162.38313,2.956725,5.143664
'04-Oct-2021 17:46:18.725',-0.799667,-0.976837,9.758759,-162.376191,2.939241,5.112307
'04-Oct-2021 17:46:18.734',-0.766144,-0.948105,9.720459,-162.467114,2.922018,5.07528
'04-Oct-2021 17:46:18.743',-0.723053,-0.933731,9.730042,-162.442676,2.905549,5.038546
'04-Oct-2021 17:46:18.752',-0.708679,-0.919373,9.7444,-162.51927,2.887434,5.010782
'04-Oct-2021 17:46:18.761',-0.708679,-0.90979,9.753983,-162.487987,2.871869,4.999751
'04-Oct-2021 17:46:18.770',-0.689529,-0.876282,9.739609,-162.517357,2.861888,5.009034
'04-Oct-2021 17:46:18.779',-0.746994,-0.837967,9.739609,-162.477428,2.856663,5.038371
'04-Oct-2021 17:46:18.788',-0.799667,-0.833176,9.7061,-162.492263,2.857804,5.082777
'04-Oct-2021 17:46:18.797',-0.837967,-0.847549,9.739609,-162.438004,2.863709,5.137126
'04-Oct-2021 17:46:18.806',-0.852341,-0.861908,9.749191,-162.442307,2.899522,5.191965
'04-Oct-2021 17:46:18.815',-0.885849,-0.842758,9.730042,-162.375658,2.934116,5.2478
'04-Oct-2021 17:46:18.824',-0.952896,-0.861908,9.787491,-162.362011,2.97247,5.302493
'04-Oct-2021 17:46:18.833',-1.000778,-0.885849,9.849747,-162.289844,3.008018,5.353196
'04-Oct-2021 17:46:18.842',-1.005569,-0.895432,9.912003,-162.275773,3.036674,5.39496
'04-Oct-2021 17:46:18.851',-1.024719,-0.895432,9.907211,-162.1981,3.026817,5.423488
'04-Oct-2021 17:46:18.860',-1.053452,-0.895432,9.854538,-162.208605,3.015334,5.441723
'04-Oct-2021 17:46:18.869',-1.039078,-0.876282,9.806656,-162.123064,3.005219,5.446988
'04-Oct-2021 17:46:18.878',-1.072601,-0.794876,9.816223,-162.100333,3.019388,5.44846
'04-Oct-2021 17:46:18.887',-1.120483,-0.809235,9.758759,-162.00665,3.035735,5.441438
'04-Oct-2021 17:46:18.896',-1.211472,-0.857117,9.76355,-161.991597,3.060487,5.439078
'04-Oct-2021 17:46:18.905',-1.288086,-0.90979,9.811432,-161.906451,3.094363,5.452857
'04-Oct-2021 17:46:18.914',-1.331177,-0.967255,9.753983,-161.915631,3.132711,5.490875
'04-Oct-2021 17:46:18.923',-1.312027,-0.972046,9.749191,-161.850184,3.136379,5.517124
'04-Oct-2021 17:46:18.932',-1.249771,-0.976837,9.768341,-161.867137,3.140192,5.552458
'04-Oct-2021 17:46:18.941',-1.173157,-0.943314,9.715668,-161.810979,3.142009,5.580112
'04-Oct-2021 17:46:18.950',-1.115692,-0.881073,9.739609,-161.803958,3.147729,5.582974
'04-Oct-2021 17:46:18.959',-1.115692,-0.814026,9.758759,-161.738019,3.154297,5.553915
'04-Oct-2021 17:46:18.968',-1.120483,-0.814026,9.773132,-161.719441,3.161334,5.492844
'04-Oct-2021 17:46:18.977',-1.149216,-0.8284,9.72525,-161.650306,3.194398,5.43214
'04-Oct-2021 17:46:18.986',-1.139633,-0.833176,9.701309,-161.64756,3.231174,5.36869
'04-Oct-2021 17:46:18.995',-1.101334,-0.823608,9.691727,-161.589012,3.269121,5.314541
'04-Oct-2021 17:46:19.004',-1.110916,-0.809235,9.667786,-161.570802,3.308679,5.285657
'04-Oct-2021 17:46:19.013',-1.096542,-0.837967,9.677368,-161.517923,3.352489,5.280126
'04-Oct-2021 17:46:19.022',-1.115692,-0.837967,9.653427,-161.527349,3.397959,5.29513
'04-Oct-2021 17:46:19.031',-1.130066,-0.833176,9.667786,-161.48104,3.442603,5.31909
'04-Oct-2021 17:46:19.040',-1.120483,-0.818817,9.634262,-161.488799,3.488043,5.334681
'04-Oct-2021 17:46:19.049',-1.086975,-0.794876,9.624695,-161.452394,3.532515,5.330224
'04-Oct-2021 17:46:19.058',-1.072601,-0.814026,9.600754,-161.470426,3.579999,5.307515
'04-Oct-2021 17:46:19.067',-1.02951,-0.823608,9.56723,-161.431343,3.63136,5.265739
'04-Oct-2021 17:46:19.076',-1.019928,-0.818817,9.610321,-161.459935,3.684701,5.215698
'04-Oct-2021 17:46:19.085',-1.019928,-0.799667,9.639053,-161.416044,3.736413,5.162248
'04-Oct-2021 17:46:19.094',-0.981628,-0.814026,9.658203,-161.421972,3.787707,5.10637
'04-Oct-2021 17:46:19.103',-0.962463,-0.818817,9.753983,-161.383956,3.836748,5.047636
'04-Oct-2021 17:46:19.112',-0.952896,-0.809235,9.811432,-161.431917,3.876962,4.986115
'04-Oct-2021 17:46:19.121',-0.933731,-0.833176,9.787491,-161.400334,3.91496,4.917238
'04-Oct-2021 17:46:19.130',-0.948105,-0.842758,9.825806,-161.397507,3.948945,4.843341
'04-Oct-2021 17:46:19.139',-0.928955,-0.852341,9.821014,-161.362632,3.978966,4.766959
'04-Oct-2021 17:46:19.148',-0.900223,-0.857117,9.840164,-161.395007,4.005691,4.694381
'04-Oct-2021 17:46:19.157',-0.87149,-0.861908,9.849747,-161.353329,4.028224,4.631689
'04-Oct-2021 17:46:19.166',-0.818817,-0.866699,9.801865,-161.358739,4.04636,4.580475
'04-Oct-2021 17:46:19.175',-0.804459,-0.847549,9.792282,-161.309684,4.061188,4.540949
'04-Oct-2021 17:46:19.184',-0.794876,-0.818817,9.773132,-161.321104,4.072257,4.513412
'04-Oct-2021 17:46:19.193',-0.8284,-0.847549,9.787491,-161.266695,4.087362,4.496163
'04-Oct-2021 17:46:19.202',-0.876282,-0.885849,9.816223,-161.258922,4.102611,4.489307
'04-Oct-2021 17:46:19.211',-0.914581,-0.924164,9.825806,-161.21036,4.121231,4.495607
'04-Oct-2021 17:46:19.220',-0.938522,-0.933731,9.844955,-161.225345,4.143243,4.512844
'04-Oct-2021 17:46:19.229',-0.938522,-0.991196,9.830597,-161.182342,4.169883,4.535276
'04-Oct-2021 17:46:19.238',-0.957687,-1.000778,9.792282,-161.178476,4.198529,4.557918
'04-Oct-2021 17:46:19.247',-0.962463,-0.967255,9.701309,-161.132782,4.227552,4.575255
'04-Oct-2021 17:46:19.256',-0.928955,-0.943314,9.686935,-161.141566,4.257012,4.581354
'04-Oct-2021 17:46:19.265',-0.924164,-0.957687,9.662994,-161.094315,4.289294,4.577904
'04-Oct-2021 17:46:19.274',-0.928955,-0.933731,9.672577,-161.059959,4.319454,4.568471
'04-Oct-2021 17:46:19.283',-0.957687,-0.933731,9.686935,-161.01839,4.352792,4.55837
'04-Oct-2021 17:46:19.292',-0.972046,-0.919373,9.639053,-161.030917,4.389121,4.551447
'04-Oct-2021 17:46:19.301',-0.957687,-0.943314,9.648636,-161.000987,4.430313,4.544968
'04-Oct-2021 17:46:19.310',-0.90979,-0.943314,9.600754,-161.039086,4.4755,4.534761
'04-Oct-2021 17:46:19.319',-0.876282,-0.967255,9.60553,-161.012626,4.524395,4.518102
'04-Oct-2021 17:46:19.328',-0.847549,-0.938522,9.600754,-160.984786,4.571327,4.49531
'04-Oct-2021 17:46:19.337',-0.833176,-0.914581,9.595963,-161.014893,4.618303,4.469913
'04-Oct-2021 17:46:19.346',-0.857117,-0.905014,9.629486,-160.985633,4.668045,4.451119
'04-Oct-2021 17:46:19.355',-0.90979,-0.885849,9.615112,-160.998829,4.718801,4.446971
'04-Oct-2021 17:46:19.364',-0.905014,-0.881073,9.581589,-160.979704,4.77162,4.452057
'04-Oct-2021 17:46:19.373',-0.90979,-0.914581,9.615112,-160.992408,4.832302,4.466344
